loc,complexity,churn,commit_frequency,developer_activity,files_modified,historical_defects,defect
450,31,150,16,76,3,0,1
68,37,6,17,55,10,5,0
364,27,39,26,93,1,0,1
356,18,44,22,10,1,1,1
195,35,30,26,73,4,1,1
475,1,114,6,38,10,3,1
312,33,37,13,15,4,0,1
54,32,78,15,28,7,1,1
85,3,56,18,85,5,0,1
398,35,120,23,10,1,5,1
403,7,148,20,6,6,0,1
297,28,98,4,65,10,5,0
34,7,92,30,1,5,4,1
281,8,148,16,50,9,3,1
382,20,130,23,89,5,4,1
499,30,16,13,16,3,0,1
60,39,9,21,58,1,0,1
236,36,147,10,91,7,0,1
273,16,34,16,61,1,3,1
305,24,56,15,64,10,0,1
323,28,92,25,19,8,1,1
361,25,27,23,98,7,1,1
224,35,72,10,70,5,2,1
199,3,150,30,18,5,3,1
227,24,14,6,55,8,3,0
363,1,13,5,10,7,3,1
377,17,32,30,30,4,3,1
292,32,45,19,31,10,1,1
306,35,19,4,31,9,1,1
327,29,13,14,69,10,3,1
280,33,10,2,77,9,3,1
213,33,143,14,37,7,0,1
351,35,105,16,59,3,0,1
340,10,83,23,41,5,1,1
356,12,80,29,31,7,3,1
71,38,77,14,26,1,5,1
362,14,77,4,45,3,0,1
257,3,9,14,10,1,0,1
24,7,135,15,54,7,2,1
319,38,49,14,79,10,2,1
271,8,20,7,50,4,0,0
427,35,9,1,38,7,5,1
435,30,14,20,52,10,3,1
25,24,29,10,57,2,3,1
301,16,145,28,16,5,5,1
238,24,76,21,96,7,4,1
288,16,34,29,41,5,2,1
487,22,24,8,77,3,0,1
45,5,78,24,47,9,2,1
239,11,52,24,22,8,4,1
159,38,5,2,3,4,3,1
59,23,50,17,48,6,0,1
160,37,50,29,30,4,3,1
383,38,99,21,40,2,1,1
347,29,12,13,59,1,5,1
50,7,62,14,81,1,1,0
209,39,113,2,64,10,1,1
35,4,13,21,3,1,4,0
125,14,20,26,100,10,4,1
237,18,133,5,50,9,3,1
24,2,61,23,52,6,5,1
374,24,25,3,74,2,3,1
118,10,129,23,89,1,3,1
226,5,127,7,83,9,2,1
315,17,21,1,88,2,1,1
422,19,75,6,17,1,1,1
365,37,133,11,74,9,0,1
73,10,150,4,77,2,4,1
39,27,114,7,46,5,3,1
405,22,129,7,3,3,4,1
367,16,125,28,51,7,4,1
192,12,64,5,90,9,1,1
152,20,79,11,2,8,2,1
424,31,91,11,61,3,3,1
467,9,33,16,11,1,0,1
194,23,28,28,23,9,5,1
275,10,24,27,36,5,4,1
59,1,86,16,71,6,1,1
331,4,55,5,72,2,2,1
208,27,63,21,83,1,0,1
155,7,58,14,77,4,0,1
138,4,129,21,37,3,4,1
186,29,84,5,98,1,3,1
439,2,2,28,98,1,4,1
437,17,10,18,58,2,2,1
206,37,87,18,50,2,5,1
364,24,4,11,50,2,5,1
32,26,49,5,62,2,1,1
399,21,92,24,27,8,3,1
105,33,6,19,83,9,1,1
101,33,69,22,64,9,3,1
398,25,144,2,12,8,2,0
473,34,1,26,85,9,4,1
336,22,137,13,96,10,0,1
30,39,59,2,16,10,4,1
166,9,147,24,36,2,4,1
431,5,40,18,39,7,1,1
21,9,26,2,29,3,0,0
39,38,37,13,63,10,0,1
345,6,95,13,10,2,2,0
158,30,14,21,87,4,0,1
377,7,88,29,57,8,1,1
318,24,83,12,74,9,3,1
415,10,128,24,17,7,5,1
279,27,66,17,12,6,2,1
270,9,82,11,98,10,2,1
363,10,41,29,47,10,3,1
73,30,92,7,24,8,4,1
125,27,109,12,81,2,4,1
113,21,136,24,46,6,2,1
333,31,4,19,86,9,2,1
162,8,25,2,37,3,0,0
131,28,138,8,26,7,2,1
500,19,33,30,76,9,3,1
136,16,75,21,76,6,5,1
186,14,69,15,14,3,1,1
477,28,130,28,17,9,4,1
191,14,36,19,48,7,0,1
219,22,82,21,86,7,1,1
99,30,97,11,35,6,1,1
117,36,144,11,75,8,5,1
211,26,57,21,47,7,1,1
317,38,61,25,90,8,5,1
250,11,47,13,15,1,1,1
126,31,12,2,1,10,4,1
455,39,76,13,5,8,5,1
442,35,135,12,86,7,4,1
347,6,74,8,39,1,2,1
186,31,32,19,15,7,3,1
388,30,37,1,58,4,4,1
336,33,147,13,47,4,2,1
466,27,11,27,9,5,3,1
114,27,9,8,14,4,2,1
495,10,58,2,29,3,4,1
370,12,112,5,81,3,5,1
275,6,86,11,90,10,4,1
367,13,127,12,86,5,1,1
277,26,9,27,10,9,1,1
489,9,62,10,43,2,2,1
217,33,121,17,16,10,3,1
425,8,44,10,72,10,5,1
88,17,115,20,58,5,0,1
406,30,72,14,55,9,4,1
307,16,114,2,76,5,5,1
456,30,46,5,66,7,0,0
221,35,109,15,10,3,4,1
443,10,92,26,21,8,2,1
129,38,77,26,7,7,3,1
168,3,26,19,84,2,2,1
175,28,143,18,78,4,4,1
412,28,28,10,75,10,2,0
217,17,45,27,39,2,4,1
290,35,139,25,22,10,0,1
386,2,19,18,76,4,0,1
197,9,125,26,79,9,5,1
198,4,76,23,6,6,2,1
489,33,25,28,82,9,4,1
309,32,7,2,20,9,4,1
423,6,55,8,96,4,4,1
243,39,116,30,51,4,4,0
214,34,80,13,31,9,0,1
303,22,28,25,97,1,2,1
95,20,134,18,26,1,0,1
212,10,62,19,67,1,0,1
93,23,84,28,35,4,4,1
331,16,130,26,31,7,0,1
116,13,71,19,65,8,1,1
105,31,150,5,3,9,5,1
21,3,134,14,30,3,0,1
366,30,122,4,29,3,1,1
417,39,69,12,87,8,5,1
375,39,5,29,44,1,5,1
53,25,60,9,90,2,5,1
103,36,105,28,83,4,4,1
291,34,59,17,49,5,0,1
381,4,104,9,36,6,2,1
394,34,125,14,14,5,0,1
36,3,37,4,87,8,2,1
485,25,67,5,89,3,2,1
147,23,146,15,7,3,4,1
339,23,22,27,47,6,2,1
102,13,120,26,66,9,4,1
428,21,75,1,91,8,1,1
456,19,141,3,82,1,2,1
377,26,44,12,91,8,1,1
227,14,67,26,89,3,3,1
291,7,107,25,19,5,4,1
318,25,10,25,98,5,4,1
366,1,124,21,63,4,2,0
59,2,8,10,86,5,3,1
318,34,122,21,69,8,1,1
215,5,126,28,82,5,1,1
407,39,105,7,25,6,4,1
425,34,30,19,51,4,5,1
146,29,92,10,9,1,3,1
144,28,105,26,2,5,4,1
487,27,87,26,60,4,0,1
57,1,117,6,63,2,3,1
233,7,28,2,97,9,2,1
214,20,74,27,95,10,2,1
223,19,71,20,17,8,0,1
102,24,41,9,71,1,0,1
294,17,64,27,93,3,0,1
194,5,120,23,71,10,4,1
156,24,38,14,58,2,2,1
401,2,138,7,68,10,2,1
102,22,24,7,56,2,4,1
438,39,25,27,18,8,3,1
253,18,91,4,26,10,3,1
19,4,85,26,58,9,2,0
11,11,44,16,61,3,2,0
379,9,11,16,67,3,5,1
140,18,39,6,33,1,5,1
162,34,124,28,3,3,3,1
358,23,92,25,72,2,5,1
318,5,37,7,98,3,0,1
202,6,85,18,33,2,4,1
397,39,67,23,10,6,1,1
460,18,6,24,20,8,5,1
468,40,60,24,37,10,2,1
250,13,143,30,95,7,3,0
276,20,123,18,5,5,0,1
440,29,134,29,40,8,0,1
64,11,109,23,17,6,3,1
61,33,111,8,57,10,5,1
42,23,130,9,42,4,5,1
271,18,41,3,54,5,4,1
279,36,2,6,89,9,4,1
326,34,65,12,41,6,4,1
17,11,30,12,77,2,5,1
124,11,3,30,24,10,5,1
407,5,147,20,31,6,2,1
123,17,84,12,75,5,1,1
103,28,79,24,13,9,2,1
313,5,103,6,16,5,5,1
22,38,148,12,10,10,1,1
260,21,124,26,24,1,2,1
321,4,67,12,31,3,0,1
487,33,131,8,33,1,3,1
49,3,69,25,42,5,2,1
249,10,56,17,50,4,4,1
427,12,34,16,49,5,2,1
149,26,141,30,32,4,3,1
331,16,98,22,53,10,3,1
267,29,78,19,88,2,2,1
457,5,30,7,90,7,3,1
371,33,62,19,20,5,3,1
256,40,33,17,44,10,5,1
255,9,62,3,90,9,4,1
258,31,36,26,53,10,2,1
411,13,30,18,37,10,1,1
166,32,44,10,24,1,4,0
331,8,144,2,7,1,3,1
61,18,67,27,40,10,2,0
89,3,111,14,64,4,0,1
404,6,150,20,61,8,4,1
77,36,46,18,61,9,0,1
233,1,59,28,76,4,5,1
280,30,102,16,68,10,2,1
15,37,26,17,39,4,1,1
457,12,129,27,73,10,0,1
322,34,44,14,81,3,0,1
435,31,61,28,75,9,1,1
69,21,88,10,53,4,3,1
238,26,68,24,89,3,3,1
480,23,129,17,27,9,4,1
91,20,71,15,87,8,1,1
252,15,36,22,32,7,5,1
202,33,42,29,38,7,0,1
392,9,96,1,33,5,5,1
320,18,83,25,44,4,2,1
133,6,46,1,48,8,1,0
42,28,21,17,95,2,5,1
280,15,104,15,85,1,2,1
53,16,18,8,75,7,4,1
371,30,134,23,100,7,1,1
86,11,120,6,29,9,1,1
43,26,48,10,25,8,5,0
179,4,56,30,46,10,3,1
403,39,77,17,23,4,5,1
432,23,59,15,4,4,4,1
24,17,93,23,42,4,5,1
204,29,135,16,8,2,5,1
146,19,17,30,90,1,3,0
406,3,128,4,12,3,1,1
340,17,116,2,79,9,3,1
382,21,99,19,46,2,3,1
458,8,115,5,7,9,2,1
354,8,80,8,26,8,4,0
146,18,56,28,41,5,3,1
229,1,146,29,16,2,1,1
492,25,127,5,78,4,0,1
219,26,33,14,41,1,2,1
382,23,72,19,67,6,1,1
424,6,137,7,54,2,5,1
432,23,105,10,38,4,0,1
226,4,71,11,62,5,1,1
131,16,25,22,59,8,5,1
424,37,26,9,15,10,1,1
486,29,122,1,64,7,4,1
362,14,79,26,6,10,4,1
85,26,97,8,13,5,2,1
252,33,147,30,100,3,3,1
65,2,107,2,14,9,5,1
401,17,72,29,26,10,5,1
138,37,37,14,2,3,2,1
335,25,142,24,19,6,0,1
188,17,85,22,56,2,3,1
230,2,144,18,5,1,2,1
72,35,121,23,64,8,4,1
46,28,114,19,54,9,1,1
203,16,86,27,34,8,5,1
96,6,12,17,18,6,5,1
495,28,119,6,95,8,5,1
263,9,111,25,14,4,1,1
487,24,116,2,19,1,4,1
27,15,63,15,84,7,1,1
251,17,38,12,56,9,1,1
358,4,109,29,55,9,4,1
471,23,76,29,36,7,4,1
55,13,132,22,49,9,4,1
301,22,118,9,7,9,1,1
436,40,78,7,21,8,3,1
490,17,141,20,88,4,5,1
12,19,137,13,48,3,1,1
79,10,97,20,84,9,3,1
73,8,60,11,23,3,0,1
441,12,28,13,62,7,4,1
44,7,94,18,73,4,5,1
408,4,73,21,69,1,0,1
120,23,59,9,75,10,1,1
348,12,94,26,95,4,0,1
77,12,139,17,85,7,1,1
164,35,26,8,92,6,0,1
423,13,42,9,34,1,0,1
15,23,101,21,85,10,4,1
210,40,132,21,27,4,5,1
237,32,63,12,51,8,3,1
43,28,97,24,29,1,4,1
419,6,8,8,64,9,2,1
324,14,1,5,72,8,2,1
276,33,116,29,90,6,1,1
116,23,71,17,62,1,1,1
295,37,94,10,1,8,3,1
322,31,8,12,28,9,5,1
82,14,53,1,44,3,1,1
311,8,48,17,59,6,0,1
391,33,131,21,65,5,3,0
488,6,76,17,80,4,4,1
221,32,22,10,30,8,3,1
113,40,148,15,94,3,0,1
429,26,80,11,30,2,5,1
274,7,101,30,93,6,0,1
335,9,1,30,46,7,3,1
363,34,69,30,82,5,4,1
284,1,21,22,24,3,1,0
425,17,119,27,25,4,5,1
256,33,67,14,56,9,5,1
466,32,91,15,56,6,4,1
311,21,23,5,26,1,0,1
343,28,112,7,64,7,1,1
60,24,67,24,35,5,5,1
438,39,69,23,8,5,4,1
113,20,91,14,53,1,5,1
277,5,122,25,47,5,5,1
364,16,103,28,47,9,2,1
377,6,80,24,95,3,0,1
75,29,121,10,12,7,5,1
42,10,72,17,14,5,5,1
417,33,129,21,77,8,2,1
121,32,12,7,97,7,2,1
315,15,148,20,40,2,5,1
333,30,65,2,57,8,4,1
347,11,5,25,80,7,5,1
435,6,115,22,49,5,2,1
429,2,75,7,40,5,5,1
55,9,114,7,17,2,2,1
401,38,126,4,74,8,0,1
73,36,74,22,6,9,4,1
151,21,34,13,100,2,3,1
364,9,149,29,66,6,0,1
336,20,39,23,75,5,4,1
496,30,79,13,50,8,0,1
108,2,3,16,26,7,0,0
20,6,75,30,55,6,3,1
114,7,36,17,10,9,5,0
386,18,91,27,16,1,2,1
55,6,20,10,23,10,4,0
58,9,117,11,70,7,5,1
461,27,77,30,41,1,3,1
253,24,37,22,51,6,0,1
364,16,102,22,4,6,2,1
227,9,124,20,43,6,1,1
320,35,81,30,31,1,2,1
319,36,111,29,78,5,1,1
229,32,59,7,50,4,2,1
64,10,71,11,85,8,4,1
158,27,104,25,30,9,0,1
137,39,129,17,76,5,4,1
390,22,66,17,26,10,5,1
310,26,63,6,18,8,3,1
436,20,98,2,87,2,0,1
256,14,37,7,37,3,3,1
316,31,121,7,35,4,0,1
168,2,128,21,86,6,3,1
295,32,117,14,24,9,4,0
171,32,45,3,60,10,1,1
312,20,45,19,96,4,1,1
226,38,148,13,21,5,5,1
18,7,133,19,75,6,2,1
390,36,56,7,47,1,5,1
108,32,146,12,95,6,0,1
277,28,53,6,66,5,5,1
47,18,35,13,76,2,5,1
301,5,51,16,49,9,3,1
470,22,17,11,4,8,5,1
487,40,64,19,21,8,5,1
350,12,126,22,54,10,0,1
349,16,80,14,84,2,2,1
427,2,147,15,63,8,2,1
154,11,124,13,21,5,1,0
44,24,64,21,49,3,4,1
21,21,26,25,92,3,2,1
431,16,42,23,90,10,3,1
455,9,34,15,13,6,1,1
452,13,32,9,41,6,0,1
30,16,41,30,38,2,0,0
21,19,71,19,30,1,4,1
432,17,65,2,44,9,1,1
488,31,58,20,76,5,2,1
407,10,87,29,5,6,2,1
406,2,58,28,70,2,3,1
389,37,35,9,64,2,5,1
74,13,94,16,13,1,2,1
464,28,33,26,20,8,1,1
98,20,132,27,91,3,3,1
159,29,58,7,32,4,2,1
270,24,70,30,7,8,2,1
363,7,41,16,99,10,3,1
94,8,123,11,90,5,3,1
318,26,93,20,12,7,5,1
340,26,3,26,18,1,5,1
307,11,66,8,28,1,1,1
341,3,145,14,80,2,4,1
375,4,126,9,2,8,5,1
496,3,59,24,43,9,5,1
330,12,42,23,99,1,1,0
491,29,55,20,59,4,0,1
167,40,16,26,62,8,4,1
450,38,29,16,55,3,3,1
162,9,41,14,36,7,4,1
241,35,11,26,92,1,0,1
313,36,30,3,78,1,2,1
71,3,18,30,8,2,5,1
354,2,11,8,48,7,0,1
111,6,53,27,91,6,1,1
373,14,97,14,71,4,0,1
459,34,61,22,27,3,4,1
333,31,140,9,13,4,3,1
211,2,30,6,56,1,2,0
267,30,144,5,26,6,0,1
352,6,35,5,43,2,1,1
419,5,21,30,21,3,1,1
410,33,112,9,66,9,3,1
240,38,24,14,57,8,1,1
243,39,141,29,99,7,4,1
296,5,71,10,37,4,5,1
348,35,4,22,79,9,1,1
81,23,22,16,30,6,5,1
48,30,42,25,96,9,4,1
149,1,140,4,94,1,2,1
378,38,62,28,82,4,4,1
413,6,82,8,31,10,3,1
88,9,89,27,85,1,0,1
193,22,117,26,15,8,1,1
360,14,74,2,54,6,2,1
53,5,91,15,71,5,0,1
400,1,109,2,12,7,0,1
28,3,142,23,61,6,4,1
329,10,87,3,66,2,4,1
38,29,60,3,29,7,3,1
426,16,24,7,92,10,5,1
78,5,122,9,21,6,0,1
356,3,110,5,76,4,0,1
150,30,60,13,11,10,0,1
350,20,27,5,81,7,1,1
103,21,90,27,77,9,4,1
335,33,139,13,27,10,3,1
287,7,82,13,67,4,5,1
255,23,127,5,23,8,3,1
47,25,28,7,51,7,0,1
50,33,134,7,11,8,3,1
428,24,84,27,68,4,2,1
463,38,38,11,81,3,1,1
157,23,3,18,56,2,0,0
286,3,64,15,20,5,2,1
46,13,116,13,83,9,5,1
164,20,63,24,22,1,1,1
249,37,64,26,48,10,1,1
161,17,22,16,75,6,3,1
285,13,97,23,25,10,3,1
486,38,98,25,85,1,1,1
23,3,92,15,1,1,0,1
254,22,149,28,50,1,3,1
58,6,124,16,26,8,2,0
419,22,93,22,21,7,1,1
60,13,20,20,50,9,4,1
439,7,79,20,40,5,4,1
431,3,140,18,84,4,4,0
322,9,146,9,70,8,3,1
349,35,45,4,50,3,0,1
434,17,107,9,69,10,3,1
110,6,47,28,9,4,3,0
202,7,68,9,10,7,2,1
235,16,85,9,73,9,2,1
170,28,90,3,74,8,4,1
388,15,98,21,28,1,3,1
10,35,62,18,60,2,5,0
356,9,36,16,47,9,3,1
417,26,18,9,4,10,5,1
220,11,106,2,79,4,3,1
118,23,104,10,64,4,1,1
259,4,11,9,16,2,5,1
111,12,74,11,32,5,5,1
225,39,33,4,7,7,4,1
404,40,87,8,82,8,3,1
205,9,3,6,86,8,3,1
435,30,98,2,30,7,2,1
301,30,71,4,41,1,2,1
266,15,17,26,32,4,1,1
81,25,51,3,26,3,4,1
205,39,106,1,63,1,1,1
251,9,105,3,33,6,4,1
297,13,7,25,56,4,4,1
490,33,135,20,2,6,2,1
23,21,91,20,22,7,2,1
115,7,146,18,84,2,1,1
197,30,48,19,42,1,0,1
123,27,14,21,32,3,4,1
356,26,149,21,61,10,3,1
102,5,126,2,12,7,3,0
380,32,83,27,69,9,2,1
314,16,32,19,45,7,4,1
323,12,137,16,89,2,1,1
123,10,28,29,92,9,4,1
298,23,121,10,90,8,2,0
480,39,144,28,42,7,5,1
411,16,118,9,38,7,3,1
346,39,144,19,70,2,2,1
124,38,138,15,38,4,5,1
325,31,55,6,47,7,1,1
327,34,46,10,20,2,5,1
228,14,42,3,55,3,5,1
260,22,40,6,5,9,5,1
383,11,44,9,84,8,0,1
72,39,45,30,25,9,1,1
34,12,57,25,24,9,1,1
130,17,60,21,32,7,3,1
492,3,119,29,10,2,5,1
30,21,4,29,94,2,4,0
154,7,46,4,47,4,3,1
119,39,11,18,61,10,0,1
105,35,119,14,69,9,3,1
101,34,131,11,9,9,0,1
182,27,30,20,6,4,2,1
73,16,93,29,25,9,1,1
264,34,35,12,33,2,5,1
84,9,125,16,33,9,0,1
58,12,120,23,67,3,1,1
423,35,60,16,38,7,3,1
288,37,44,9,81,5,0,1
161,30,4,20,36,3,3,1
21,29,120,21,16,2,1,1
57,40,100,7,21,8,1,1
253,8,30,5,6,6,5,1
202,37,68,30,64,8,2,0
387,34,95,25,83,4,5,1
459,15,96,9,59,10,3,1
171,7,60,15,82,3,1,1
371,13,127,4,48,8,3,1
88,15,131,14,51,5,4,1
408,3,36,14,55,4,0,0
362,22,45,24,90,7,1,1
291,16,135,12,20,9,3,1
67,12,48,19,39,1,0,0
466,25,62,11,100,2,2,1
35,31,31,18,31,8,5,1
58,28,39,25,60,4,5,1
113,18,34,16,11,5,1,1
300,7,44,12,8,7,2,1
330,36,148,1,56,5,3,1
429,26,134,23,19,1,3,0
302,25,44,17,26,6,2,1
449,1,31,4,58,9,5,1
234,36,95,3,77,8,4,1
336,11,76,14,3,6,1,1
499,8,1,8,70,10,0,1
414,35,25,23,32,9,4,1
155,19,87,17,92,3,0,1
259,40,27,4,34,7,5,1
277,25,38,10,36,1,1,1
219,36,36,10,32,5,5,1
498,24,34,18,12,1,3,1
448,28,143,15,28,4,4,1
219,11,34,21,24,5,1,1
267,14,100,20,87,8,0,1
43,18,32,21,33,4,1,1
350,20,81,28,8,8,0,1
274,22,18,9,68,6,0,1
497,18,114,13,87,9,4,1
260,11,13,23,37,9,1,1
162,14,19,17,64,9,2,1
177,2,35,26,98,4,0,1
209,23,36,29,78,10,2,1
220,7,49,30,4,3,2,1
157,26,64,3,63,8,4,1
101,32,63,19,5,4,0,1
361,20,96,22,70,4,4,0
399,25,104,8,54,8,5,1
370,37,140,22,82,4,3,1
84,33,48,22,93,2,3,1
459,7,6,30,9,4,2,1
18,2,9,25,66,8,1,1
363,30,4,6,3,2,4,1
381,20,113,9,98,6,4,1
375,28,143,26,76,4,2,1
447,25,141,26,20,4,1,1
241,36,33,10,40,7,2,1
375,36,108,21,51,3,4,1
457,39,19,5,93,8,0,1
199,5,148,18,72,3,5,1
316,37,67,15,62,3,4,1
416,1,86,16,6,4,4,1
247,28,130,3,8,4,4,0
279,3,70,11,5,10,3,1
61,31,45,7,100,7,0,1
204,2,36,6,12,6,2,1
15,28,56,21,63,1,4,1
377,5,45,7,65,6,5,1
334,5,136,23,86,10,1,1
297,34,126,12,100,1,5,1
258,33,45,23,29,6,0,1
247,2,136,28,87,2,5,1
168,7,52,9,49,4,1,1
29,1,147,21,51,6,4,1
72,33,113,6,79,1,0,1
101,1,115,17,18,6,4,1
496,32,29,29,67,1,1,1
411,36,78,23,68,7,3,1
63,35,37,4,11,1,3,1
418,5,55,9,87,6,1,1
330,35,7,15,59,4,5,1
347,40,87,29,7,1,0,1
59,20,70,27,98,2,5,1
251,34,17,11,97,6,3,1
187,32,140,14,5,5,5,1
378,9,146,18,2,9,3,1
176,4,50,22,37,10,3,1
326,36,30,22,21,3,2,1
177,2,125,8,34,1,1,1
15,20,100,26,53,7,0,1
163,4,112,13,14,2,5,1
48,36,87,5,99,9,0,1
470,3,130,29,45,7,4,1
245,12,149,18,2,8,4,1
172,6,104,23,6,4,1,1
194,32,75,10,92,10,3,1
112,8,109,28,68,1,1,1
100,11,75,9,68,2,1,1
439,1,78,27,5,4,5,1
408,11,100,18,47,10,1,1
279,15,92,20,55,3,5,1
439,16,86,6,63,2,2,1
482,11,11,16,10,7,4,1
451,7,98,19,37,6,5,1
344,35,73,22,11,10,4,1
271,27,75,30,97,10,5,1
157,12,44,27,80,3,4,1
112,15,88,12,8,7,2,1
16,3,29,3,22,9,3,1
73,12,116,17,58,6,1,0
132,18,96,15,83,3,5,1
376,37,6,11,43,6,3,1
290,9,10,10,72,5,4,1
403,16,125,12,92,7,0,1
381,19,46,8,39,8,3,1
118,40,63,3,59,9,5,1
158,3,42,14,89,9,4,1
340,11,39,1,19,2,3,1
171,25,20,4,33,9,3,1
63,21,81,4,53,10,0,1
373,5,105,21,57,9,5,1
41,40,134,13,20,4,2,1
224,36,94,18,43,7,2,1
59,5,57,22,92,4,4,1
50,24,133,18,80,3,1,1
469,30,41,18,55,8,4,1
238,11,145,7,71,2,3,1
121,25,19,3,28,7,0,1
80,36,119,11,55,10,1,1
99,38,132,2,44,4,3,1
462,34,77,30,37,7,4,1
215,28,94,4,23,1,0,1
310,20,10,4,71,9,1,0
13,7,96,30,19,4,0,1
285,4,118,2,98,9,5,0
107,22,37,16,40,1,3,1
149,11,21,27,22,10,4,1
274,38,28,1,57,10,5,1
52,23,76,25,26,1,3,1
40,6,40,25,96,7,5,1
431,30,93,27,60,8,4,1
428,7,55,16,75,2,5,1
198,2,16,5,59,7,3,1
57,6,145,7,33,1,4,1
84,21,4,15,100,9,4,1
357,31,40,15,66,5,4,1
358,3,112,20,98,1,4,1
368,1,57,22,2,2,2,1
293,21,116,27,4,4,1,1
394,36,99,6,80,10,4,1
140,36,29,28,10,9,2,1
461,15,32,22,100,1,1,1
208,18,37,30,1,1,0,1
259,29,86,18,60,9,1,1
78,36,77,18,33,8,0,1
85,11,98,25,30,1,1,1
379,14,134,23,88,4,4,1
64,29,128,13,26,7,4,1
319,7,81,12,44,8,3,1
115,11,112,22,7,10,4,1
158,11,141,14,56,9,5,1
494,10,57,1,15,7,0,1
19,28,47,30,52,7,1,1
63,6,110,17,3,7,4,1
106,17,20,20,53,8,3,1
53,11,75,2,96,5,0,1
481,3,2,8,80,3,5,1
428,28,19,27,85,10,4,1
453,5,141,21,59,6,4,1
150,31,21,4,96,7,3,1
471,1,10,29,34,10,4,1
337,12,132,19,55,3,2,1
500,28,2,27,100,3,5,1
185,19,35,3,21,7,4,1
383,34,96,23,29,6,4,1
156,39,130,16,98,2,2,1
266,29,36,3,50,3,2,0
264,30,135,6,45,10,5,1
340,36,44,25,18,10,0,1
207,12,120,15,21,2,3,1
261,5,83,9,81,6,2,1
145,32,25,21,61,5,2,1
193,17,47,2,97,4,4,1
444,7,23,2,77,1,4,1
497,26,18,30,90,6,2,1
205,39,148,13,25,2,4,1
489,9,14,18,27,8,3,1
297,33,11,19,100,6,2,1
193,12,6,5,4,7,3,1
113,19,119,21,58,1,3,1
355,15,24,28,97,10,2,1
500,40,146,16,3,9,0,1
486,26,89,23,59,8,2,1
307,10,36,8,82,3,2,1
333,31,62,24,76,7,4,1
36,17,67,10,28,2,4,1
33,23,40,17,84,7,2,1
114,12,106,16,51,6,4,1
390,23,69,9,19,1,2,1
300,24,38,3,72,6,4,0
406,27,103,4,96,9,4,1
348,35,89,25,36,5,0,1
249,4,71,16,40,5,1,1
339,22,74,30,67,8,5,1
312,2,34,26,94,9,4,1
206,28,7,7,84,6,0,0
299,27,122,11,99,7,2,1
129,31,108,19,44,7,0,1
90,22,97,24,90,6,1,1
92,6,60,14,56,6,1,1
319,10,29,18,8,2,5,1
309,28,31,3,66,10,5,1
183,9,38,22,11,7,4,1
380,33,39,17,4,8,5,0
188,40,85,26,22,9,3,1
492,23,86,9,10,1,3,1
77,12,143,22,98,2,2,0
75,5,113,24,97,3,5,1
474,27,62,9,6,8,0,1
121,34,117,2,53,8,3,1
44,23,40,7,65,7,2,1
389,7,120,4,82,2,0,1
98,33,120,16,40,4,3,1
457,37,62,26,44,6,5,1
345,3,108,5,38,1,5,1
450,14,35,2,73,3,1,1
15,8,71,11,16,3,2,1
332,19,66,28,42,3,4,1
314,20,135,27,90,6,1,1
364,37,145,12,42,4,2,1
235,11,143,29,44,9,1,1
250,31,73,30,17,9,4,1
453,38,12,22,24,7,1,1
61,23,123,19,58,5,2,1
181,8,111,12,76,4,2,0
478,19,137,22,55,7,4,1
386,12,25,10,54,2,4,1
141,39,1,6,46,1,5,1
445,17,60,12,50,3,3,1
75,30,39,23,62,2,5,1
225,4,69,11,32,8,3,1
489,18,86,5,84,3,3,1
109,39,108,21,32,6,3,1
18,14,1,25,32,9,5,1
57,25,73,22,94,5,3,1
289,4,45,28,23,10,3,1
310,28,116,23,66,4,4,1
170,39,89,27,76,4,4,1
162,27,101,3,82,3,5,1
401,5,84,19,38,10,2,1
43,16,49,7,30,8,0,1
474,31,124,14,4,7,0,1
406,40,71,1,82,4,1,1
491,26,100,24,98,7,2,1
311,38,4,20,35,5,5,1
467,6,87,9,13,9,2,1
316,36,74,9,89,9,2,1
149,23,104,15,3,10,4,1
433,27,26,24,30,7,1,1
47,23,119,5,70,10,2,1
33,38,29,24,83,7,4,1
331,29,37,4,71,8,5,1
349,3,95,4,10,6,0,1
245,39,138,25,64,6,1,1
147,3,139,25,17,1,4,1
37,21,60,1,88,3,3,1
41,24,10,30,62,1,0,1
87,6,115,17,73,9,1,1
256,4,150,12,85,4,0,1
369,17,116,8,50,8,2,1
16,34,4,21,47,4,1,1
296,33,137,1,86,3,2,1
99,3,118,18,44,4,5,1
391,35,30,15,6,3,3,1
179,5,77,28,23,6,4,1
399,33,106,11,21,3,5,1
147,11,56,28,86,9,4,1
337,14,35,23,90,8,5,1
127,5,27,1,27,9,5,1
17,12,31,13,81,7,2,1
79,15,5,3,39,8,1,1
464,11,31,26,24,4,4,1
284,9,28,27,22,10,3,1
162,4,64,2,92,2,2,1
179,20,44,8,34,3,1,1
313,16,36,27,45,4,2,1
189,12,50,18,16,1,4,1
437,30,115,18,55,3,1,1
205,1,104,8,68,8,0,1
68,17,53,24,18,10,3,1
393,5,97,20,50,7,4,1
272,20,17,4,77,5,2,1
427,12,121,10,25,4,5,1
254,5,91,26,43,10,0,1
78,27,48,10,66,10,1,1
364,16,67,19,8,7,1,1
263,26,21,17,80,5,5,1
354,1,16,12,29,10,2,1
252,31,67,2,81,5,1,1
394,4,70,15,95,5,0,1
21,13,32,20,70,9,4,1
